lessonId	position	dayId	exerciseId	type	assessmentMode	instruction	audio	display	displayFormat	options	optionsFormat	correct	targetNumber	validationResult	origin	sourceExerciseId	topic	prerequisite	introducesNewContent	assessesContent
wb1_l2	21	wb1_l2_d2	wb1_l2_d2_e6	identification		What is this?	water	fa-droplet	unknown	water | juice | milk | tea	unknown	water		not-applicable:identification	normalized from wb1_l2_d2_e6	wb1_l2_d2_e6	other		false	true
wb1_l2	22	wb1_l2_d2	wb1_l2_d2_e7	identification		What is this?	wind	fa-wind	unknown	wind | rain | snow | cloud	unknown	wind		not-applicable:identification	normalized from wb1_l2_d2_e7	wb1_l2_d2_e7	other		false	true
wb1_l2	23	wb1_l2_d2	wb1_l2_d2_e8	identification		What is this?	toes	fa-foot	unknown	toes | feet | hands | nose	unknown	toes		not-applicable:identification	normalized from wb1_l2_d2_e8	wb1_l2_d2_e8	other		false	true
wb1_l2	24	wb1_l2_d2	wb1_l2_d2_e9	writing		Type in words what you hear.	sky		unknown		none	sky		not-applicable:writing	normalized from wb1_l2_d2_e9	wb1_l2_d2_e9	other		false	true
wb1_l2	25	wb1_l2_d2	wb1_l2_d2_e10	writing		Type in words what you hear.	wind		unknown		none	wind		not-applicable:writing	normalized from wb1_l2_d2_e10	wb1_l2_d2_e10	other		false	true
wb1_l2	26	wb1_l2_d2	wb1_l2_d2_e11	identification		Listen and pick the correct answer.	sun		unknown	sun | moon | star | cloud	unknown	sun		not-applicable:identification	normalized from wb1_l2_d1_e1	wb1_l2_d1_e1	other		true	false
wb1_l2	27	wb1_l2_d2	wb1_l2_d2_e12	identification		Listen and pick the correct answer.	kite		unknown	kite | ball | plane | bird	unknown	kite		not-applicable:identification	normalized from wb1_l2_d1_e2	wb1_l2_d1_e2	other		true	false
wb1_l2	28	wb1_l2_d2	wb1_l2_d2_e13	identification		Listen and pick the correct answer.	tree		unknown	tree | bush | flower | grass	unknown	tree		not-applicable:identification	normalized from wb1_l2_d1_e3	wb1_l2_d1_e3	other		true	false
wb1_l2	29	wb1_l2_d2	wb1_l2_d2_e14	identification		Listen and pick the correct answer.	apple		unknown	apple | orange | banana | grape	unknown	apple		not-applicable:identification	normalized from wb1_l2_d1_e4	wb1_l2_d1_e4	other		true	false
wb1_l2	30	wb1_l2_d2	wb1_l2_d2_e15	identification		Listen and pick the correct answer.	rock		unknown	rock | sand | stone | water	unknown	rock		not-applicable:identification	normalized from wb1_l2_d1_e5	wb1_l2_d1_e5	other		true	false
wb1_l2	31	wb1_l2_d3	wb1_l2_d3_e1	multiple-choice		What is this?	This is a rock.		unknown	This is a rock. | That is a rock. | Those are rocks. | This a rock.	unknown	This is a rock.		not-applicable:multiple-choice	normalized from wb1_l2_d3_e1	wb1_l2_d3_e1	alphabet		true	false
wb1_l2	32	wb1_l2_d3	wb1_l2_d3_e2	multiple-choice		What is that?	That is a kite.		unknown	That is a kite. | This is a kite. | Those are kites. | That a kite.	unknown	That is a kite.		not-applicable:multiple-choice	normalized from wb1_l2_d3_e2	wb1_l2_d3_e2	alphabet		true	false
wb1_l2	33	wb1_l2_d3	wb1_l2_d3_e3	multiple-choice		What are those?	Those are toes.		unknown	Those are toes. | This is toes. | That are toes. | Those toes.	unknown	Those are toes.		not-applicable:multiple-choice	normalized from wb1_l2_d3_e3	wb1_l2_d3_e3	other		true	false
wb1_l2	34	wb1_l2_d3	wb1_l2_d3_e4	multiple-choice		What is this?	This is an apple.		unknown	This is an apple. | That is an apple. | Those are apples. | This an apple.	unknown	This is an apple.		not-applicable:multiple-choice	normalized from wb1_l2_d3_e4	wb1_l2_d3_e4	other		false	true
wb1_l2	35	wb1_l2_d3	wb1_l2_d3_e5	multiple-choice		What is that?	That is a tree.		unknown	That is a tree. | This is a tree. | Those are trees. | That tree.	unknown	That is a tree.		not-applicable:multiple-choice	normalized from wb1_l2_d3_e5	wb1_l2_d3_e5	alphabet		false	true
wb1_l2	36	wb1_l2_d3	wb1_l2_d3_e6	speaking		Listen and repeat exactly as you hear.	What is this?		unknown		none	What is this?		not-applicable:speaking	normalized from wb1_l2_d3_e6	wb1_l2_d3_e6	other		false	true
wb1_l2	37	wb1_l2_d3	wb1_l2_d3_e7	speaking		Listen and repeat exactly as you hear.	This is an apple.		unknown		none	This is an apple.		not-applicable:speaking	normalized from wb1_l2_d3_e7	wb1_l2_d3_e7	other		false	true
wb1_l2	38	wb1_l2_d3	wb1_l2_d3_e8	speaking		Listen and repeat exactly as you hear.	What is that?		unknown		none	What is that?		not-applicable:speaking	normalized from wb1_l2_d3_e8	wb1_l2_d3_e8	other		false	true
wb1_l2	39	wb1_l2_d3	wb1_l2_d3_e9	speaking		Listen and repeat exactly as you hear.	That is a tree.		unknown		none	That is a tree.		not-applicable:speaking	normalized from wb1_l2_d3_e9	wb1_l2_d3_e9	alphabet		false	true
wb1_l2	40	wb1_l2_d3	wb1_l2_d3_e10	speaking		Listen and repeat exactly as you hear.	Those are toes.		unknown		none	Those are toes.		not-applicable:speaking	normalized from wb1_l2_d3_e10	wb1_l2_d3_e10	other		false	true
wb1_l2	41	wb1_l2_d3	wb1_l2_d3_e11	identification		Listen and pick the correct answer.	sun		unknown	sun | moon | star | cloud	unknown	sun		not-applicable:identification	normalized from wb1_l2_d1_e1	wb1_l2_d1_e1	other		true	false
wb1_l2	42	wb1_l2_d3	wb1_l2_d3_e12	identification		Listen and pick the correct answer.	kite		unknown	kite | ball | plane | bird	unknown	kite		not-applicable:identification	normalized from wb1_l2_d1_e2	wb1_l2_d1_e2	other		true	false
wb1_l2	43	wb1_l2_d3	wb1_l2_d3_e13	identification		Listen and pick the correct answer.	tree		unknown	tree | bush | flower | grass	unknown	tree		not-applicable:identification	normalized from wb1_l2_d1_e3	wb1_l2_d1_e3	other		true	false
wb1_l2	44	wb1_l2_d3	wb1_l2_d3_e14	identification		Listen and pick the correct answer.	apple		unknown	apple | orange | banana | grape	unknown	apple		not-applicable:identification	normalized from wb1_l2_d1_e4	wb1_l2_d1_e4	other		true	false
wb1_l2	45	wb1_l2_d3	wb1_l2_d3_e15	identification		Listen and pick the correct answer.	rock		unknown	rock | sand | stone | water	unknown	rock		not-applicable:identification	normalized from wb1_l2_d1_e5	wb1_l2_d1_e5	other		true	false
wb1_l2	46	wb1_l2_d4	wb1_l2_d4_e1	multiple-choice		Read: "It is a sunny day." What kind of day is it?	It is a sunny day.	It is a sunny day.	unknown	sunny | rainy | cold | dark	unknown	sunny		not-applicable:multiple-choice	normalized from wb1_l2_d4_e1	wb1_l2_d4_e1	alphabet		true	false
wb1_l2	47	wb1_l2_d4	wb1_l2_d4_e2	multiple-choice		Read: "The sky is blue." What color is the sky?	The sky is blue.	The sky is blue.	unknown	blue | red | green | yellow	unknown	blue		not-applicable:multiple-choice	normalized from wb1_l2_d4_e2	wb1_l2_d4_e2	colors		true	false
wb1_l2	48	wb1_l2_d4	wb1_l2_d4_e3	multiple-choice		Read: "The kite is red and white." What color is the kite?	The kite is red and white.	The kite is red and white.	unknown	red and white | blue and green | black and yellow | orange and pink	unknown	red and white		not-applicable:multiple-choice	normalized from wb1_l2_d4_e3	wb1_l2_d4_e3	colors		false	true
wb1_l2	49	wb1_l2_d4	wb1_l2_d4_e4	multiple-choice		Read: "I sit on a rock near a tree." Where do I sit?	I sit on a rock near a tree.	I sit on a rock near a tree.	unknown	on a rock | in a tree | on the grass | near water	unknown	on a rock		not-applicable:multiple-choice	normalized from wb1_l2_d4_e4	wb1_l2_d4_e4	alphabet		false	true
wb1_l2	50	wb1_l2_d4	wb1_l2_d4_e5	multiple-choice		Read: "I eat an apple." What do I eat?	I eat an apple.	I eat an apple.	unknown	an apple | an orange | a banana | a kite	unknown	an apple		not-applicable:multiple-choice	normalized from wb1_l2_d4_e5	wb1_l2_d4_e5	alphabet		false	true
wb1_l2	51	wb1_l2_d4	wb1_l2_d4_e6	multiple-choice		Read: "I drink water." What do I drink?	I drink water.	I drink water.	unknown	water | juice | milk | tea	unknown	water		not-applicable:multiple-choice	normalized from wb1_l2_d4_e6	wb1_l2_d4_e6	alphabet		false	true
wb1_l2	52	wb1_l2_d4	wb1_l2_d4_e7	multiple-choice		Read: "My toes are hot." How are my toes?	My toes are hot.	My toes are hot.	unknown	hot | cold | wet | small	unknown	hot		not-applicable:multiple-choice	normalized from wb1_l2_d4_e7	wb1_l2_d4_e7	other		true	false
wb1_l2	53	wb1_l2_d4	wb1_l2_d4_e8	multiple-choice		Read: "The wind blows." What does the wind do?	The wind blows.	The wind blows.	unknown	blows | rains | shines | falls	unknown	blows		not-applicable:multiple-choice	normalized from wb1_l2_d4_e8	wb1_l2_d4_e8	other		true	false
wb1_l2	54	wb1_l2_d4	wb1_l2_d4_e9	speaking		Listen and repeat.	blue	blue	unknown		none	blue		not-applicable:speaking	normalized from wb1_l2_d4_e9	wb1_l2_d4_e9	colors		false	true
wb1_l2	55	wb1_l2_d4	wb1_l2_d4_e10	speaking		Listen and repeat.	apple	apple	unknown		none	apple		not-applicable:speaking	normalized from wb1_l2_d4_e10	wb1_l2_d4_e10	other		false	true
wb1_l2	56	wb1_l2_d5	wb1_l2_d5_e1	speaking		Listen and repeat exactly as you hear.	This is the sun.		unknown		none	This is the sun.		not-applicable:speaking	normalized from wb1_l2_d5_e1	wb1_l2_d5_e1	other		false	true
wb1_l2	57	wb1_l2_d5	wb1_l2_d5_e2	speaking		Listen and repeat exactly as you hear.	That is a tree.		unknown		none	That is a tree.		not-applicable:speaking	normalized from wb1_l2_d5_e2	wb1_l2_d5_e2	alphabet		false	true
wb1_l2	58	wb1_l2_d5	wb1_l2_d5_e3	speaking		Listen and repeat exactly as you hear.	This is an apple.		unknown		none	This is an apple.		not-applicable:speaking	normalized from wb1_l2_d5_e3	wb1_l2_d5_e3	other		false	true
wb1_l2	59	wb1_l2_d5	wb1_l2_d5_e4	speaking		Listen and repeat exactly as you hear.	Those are toes.		unknown		none	Those are toes.		not-applicable:speaking	normalized from wb1_l2_d5_e4	wb1_l2_d5_e4	other		false	true
wb1_l2	60	wb1_l2_d5	wb1_l2_d5_e5	speaking		Listen and repeat exactly as you hear.	The kite is red and white.		unknown		none	The kite is red and white.		not-applicable:speaking	normalized from wb1_l2_d5_e5	wb1_l2_d5_e5	colors		false	true
wb1_l2	61	wb1_l2_d5	wb1_l2_d5_e6	speaking		Listen and repeat exactly as you hear.	It is a sunny day.		unknown		none	It is a sunny day.		not-applicable:speaking	normalized from wb1_l2_d5_e6	wb1_l2_d5_e6	alphabet		false	true
wb1_l2	62	wb1_l2_d5	wb1_l2_d5_e7	speaking		Listen and repeat exactly as you hear.	I sit on a rock near a tree.		unknown		none	I sit on a rock near a tree.		not-applicable:speaking	normalized from wb1_l2_d5_e7	wb1_l2_d5_e7	alphabet		false	true
wb1_l2	63	wb1_l2_d5	wb1_l2_d5_e8	speaking		Listen and repeat exactly as you hear.	I eat an apple and drink water.		unknown		none	I eat an apple and drink water.		not-applicable:speaking	normalized from wb1_l2_d5_e8	wb1_l2_d5_e8	alphabet		false	true
wb1_l2	64	wb1_l2_d5	wb1_l2_d5_e9	speaking		Listen and repeat exactly as you hear.	My toes are hot.		unknown		none	My toes are hot.		not-applicable:speaking	normalized from wb1_l2_d5_e9	wb1_l2_d5_e9	other		false	true
wb1_l2	65	wb1_l2_d5	wb1_l2_d5_e10	speaking		Listen and repeat exactly as you hear.	The wind blows.		unknown		none	The wind blows.		not-applicable:speaking	normalized from wb1_l2_d5_e10	wb1_l2_d5_e10	other		false	true
wb1_l2	66	wb1_l2_d5	wb1_l2_d5_e11	multiple-choice		It is ___ apple.	It's an apple.		unknown	a | an	unknown	an		not-applicable:multiple-choice	normalized from wb1_l2_d6_e1	wb1_l2_d6_e1	alphabet		true	false
wb1_l2	67	wb1_l2_d5	wb1_l2_d5_e12	multiple-choice		It is ___ kite.	It's a kite.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e2	wb1_l2_d6_e2	alphabet		false	true
wb1_l2	68	wb1_l2_d5	wb1_l2_d5_e13	multiple-choice		It is ___ sunny day.	It's a sunny day.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e3	wb1_l2_d6_e3	alphabet		false	true
wb1_l2	69	wb1_l2_d5	wb1_l2_d5_e14	multiple-choice		I sit on ___ rock.	I sit on a rock.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e4	wb1_l2_d6_e4	alphabet		false	true
wb1_l2	70	wb1_l2_d5	wb1_l2_d5_e15	multiple-choice		I eat ___ apple.	I eat an apple.		unknown	a | an	unknown	an		not-applicable:multiple-choice	normalized from wb1_l2_d6_e5	wb1_l2_d6_e5	alphabet		false	true
wb1_l2	71	wb1_l2_d6	wb1_l2_d6_e1	multiple-choice		It is ___ apple.	It's an apple.		unknown	a | an	unknown	an		not-applicable:multiple-choice	normalized from wb1_l2_d6_e1	wb1_l2_d6_e1	alphabet		true	false
wb1_l2	72	wb1_l2_d6	wb1_l2_d6_e2	multiple-choice		It is ___ kite.	It's a kite.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e2	wb1_l2_d6_e2	alphabet		false	true
wb1_l2	73	wb1_l2_d6	wb1_l2_d6_e3	multiple-choice		It is ___ sunny day.	It's a sunny day.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e3	wb1_l2_d6_e3	alphabet		false	true
wb1_l2	74	wb1_l2_d6	wb1_l2_d6_e4	multiple-choice		I sit on ___ rock.	I sit on a rock.		unknown	a | an	unknown	a		not-applicable:multiple-choice	normalized from wb1_l2_d6_e4	wb1_l2_d6_e4	alphabet		false	true
wb1_l2	75	wb1_l2_d6	wb1_l2_d6_e5	multiple-choice		I eat ___ apple.	I eat an apple.		unknown	a | an	unknown	an		not-applicable:multiple-choice	normalized from wb1_l2_d6_e5	wb1_l2_d6_e5	alphabet		false	true
wb1_l2	76	wb1_l2_d6	wb1_l2_d6_e6	identification		Listen and pick the correct answer.	water		unknown	water | kite | tree | sun	unknown	water		not-applicable:identification	normalized from wb1_l2_d6_e6	wb1_l2_d6_e6	other		false	true
wb1_l2	77	wb1_l2_d6	wb1_l2_d6_e7	identification		Listen and pick the correct answer.	apple		unknown	apple | orange | rock | wind	unknown	apple		not-applicable:identification	normalized from wb1_l2_d6_e7	wb1_l2_d6_e7	other		false	true
wb1_l2	78	wb1_l2_d6	wb1_l2_d6_e8	speaking		Listen and repeat exactly as you hear.	What is this?		unknown		none	What is this?		not-applicable:speaking	normalized from wb1_l2_d6_e8	wb1_l2_d6_e8	other		false	true
wb1_l2	79	wb1_l2_d6	wb1_l2_d6_e9	speaking		Listen and repeat exactly as you hear.	That is a rock.		unknown		none	That is a rock.		not-applicable:speaking	normalized from wb1_l2_d6_e9	wb1_l2_d6_e9	alphabet		false	true
wb1_l2	80	wb1_l2_d6	wb1_l2_d6_e10	multiple-choice		What are those?	Those are toes.		unknown	Those are toes. | What is those? | Those is toes. | What are those?	unknown	Those are toes.		not-applicable:multiple-choice	normalized from wb1_l2_d6_e10	wb1_l2_d6_e10	other		false	true
wb1_l2	81	wb1_l2_d7	wb1_l2_final_v2_listen_write_1	writing	listening-writing	Listen and write exactly what you hear.	sun		unknown		none	sun		not-applicable:writing	normalized from wb1_l2_d1_e1	wb1_l2_d1_e1	other		true	false
wb1_l2	82	wb1_l2_d7	wb1_l2_final_v2_listen_write_2	writing	listening-writing	Listen and write exactly what you hear.	water		unknown		none	water		not-applicable:writing	normalized from wb1_l2_d6_e6	wb1_l2_d6_e6	other		false	true
wb1_l2	83	wb1_l2_d7	wb1_l2_final_v2_listen_write_3	writing	listening-writing	Listen and write exactly what you hear.	This is the sun.		unknown		none	This is the sun.		not-applicable:writing	normalized from wb1_l2_d5_e1	wb1_l2_d5_e1	other		false	true
wb1_l2	84	wb1_l2_d7	wb1_l2_final_v2_listen_write_4	writing	listening-writing	Listen and write exactly what you hear.	This is a rock.		unknown		none	This is a rock.		not-applicable:writing	normalized from wb1_l2_d3_e1	wb1_l2_d3_e1	alphabet		true	false
wb1_l2	85	wb1_l2_d7	wb1_l2_final_v2_listen_write_5	writing	listening-writing	Listen and write exactly what you hear.	It is a sunny day.		unknown		none	It is a sunny day.		not-applicable:writing	normalized from wb1_l2_d5_e6	wb1_l2_d5_e6	alphabet		false	true
wb1_l2	86	wb1_l2_d7	wb1_l2_final_v2_listen_write_6	writing	listening-writing	Listen and write exactly what you hear.	I eat an apple.		unknown		none	I eat an apple.		not-applicable:writing	normalized from wb1_l2_d6_e5	wb1_l2_d6_e5	alphabet		false	true
wb1_l2	87	wb1_l2_d7	wb1_l2_final_v2_listen_write_7	writing	listening-writing	Listen and write exactly what you hear.	blue		unknown		none	blue		not-applicable:writing	normalized from wb1_l2_d4_e9	wb1_l2_d4_e9	colors		false	true
wb1_l2	88	wb1_l2_d7	wb1_l2_final_v2_listen_write_8	writing	listening-writing	Listen and write exactly what you hear.	It's a kite.		unknown		none	It's a kite.		not-applicable:writing	normalized from wb1_l2_d6_e2	wb1_l2_d6_e2	alphabet		false	true
wb1_l2	89	wb1_l2_d7	wb1_l2_final_v2_shadow_1	speaking	shadowing	Listen and repeat exactly what you hear.	This is the sun.		unknown		none	This is the sun.		not-applicable:speaking	normalized from wb1_l2_d5_e1	wb1_l2_d5_e1	other		false	true
wb1_l2	90	wb1_l2_d7	wb1_l2_final_v2_shadow_2	speaking	shadowing	Listen and repeat exactly what you hear.	That is a tree.		unknown		none	That is a tree.		not-applicable:speaking	normalized from wb1_l2_d5_e2	wb1_l2_d5_e2	alphabet		false	true
wb1_l2	91	wb1_l2_d7	wb1_l2_final_v2_shadow_3	speaking	shadowing	Listen and repeat exactly what you hear.	It is a sunny day.		unknown		none	It is a sunny day.		not-applicable:speaking	normalized from wb1_l2_d5_e6	wb1_l2_d5_e6	alphabet		false	true
wb1_l2	92	wb1_l2_d7	wb1_l2_final_v2_shadow_4	speaking	shadowing	Listen and repeat exactly what you hear.	I eat an apple.		unknown		none	I eat an apple.		not-applicable:speaking	normalized from wb1_l2_d6_e5	wb1_l2_d6_e5	alphabet		false	true
wb1_l2	93	wb1_l2_d7	wb1_l2_final_v2_shadow_5	speaking	shadowing	Listen and repeat exactly what you hear.	The wind blows.		unknown		none	The wind blows.		not-applicable:speaking	normalized from wb1_l2_d5_e10	wb1_l2_d5_e10	other		false	true
wb1_l2	94	wb1_l2_d7	wb1_l2_final_v2_shadow_6	speaking	shadowing	Listen and repeat exactly what you hear.	It's a sunny day.		unknown		none	It's a sunny day.		not-applicable:speaking	normalized from wb1_l2_d6_e3	wb1_l2_d6_e3	alphabet		false	true
wb1_l2	95	wb1_l2_d7	wb1_l2_final_v2_speak_1	speaking	speaking	Listen and answer aloud in English.	What is this?	fa-kite	unknown		none	This is a kite.		not-applicable:speaking	normalized from wb1_l2_d6_e1	wb1_l2_d6_e1	alphabet		true	false
wb1_l2	96	wb1_l2_d7	wb1_l2_final_v2_speak_2	speaking	speaking	Listen and answer aloud in English.	Which article completes this sentence: "It is ___ kite"?		unknown		none	a		not-applicable:speaking	normalized from wb1_l2_d6_e2	wb1_l2_d6_e2	alphabet		false	true
